result_id;user_id;user_level;word_id;word_level;frequency;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen;level_gap;is_hard_word;is_slow_response;is_rare_word;forgetting_risk;user_performance_score
R01089;U010;A2;W1721;C1;medium;2024-02-29;False;13.84;3;5;3;1;1;0;0;0.4
R07453;U010;A2;W1644;B2;low;2024-02-29;True;8.0;1;0;2;1;0;1;0;0.5
R08011;U010;A2;W1644;B2;low;2024-03-01;False;12.47;2;1;2;1;1;1;0;0.5
R01092;U010;A2;W1110;B1;medium;2024-03-05;True;8.22;3;5;1;1;0;0;0;0.5
R08987;U010;A2;W1644;B2;low;2024-03-08;False;11.9;3;7;2;1;0;1;0;0.5
R04752;U010;A2;W0624;C2;high;2024-03-09;False;15.36;1;0;4;1;1;0;0;0.4
R06365;U010;A2;W1758;C2;high;2024-03-11;False;16.28;1;0;4;1;1;0;0;0.3
R08653;U010;A2;W0339;B1;medium;2024-03-11;True;8.37;1;0;1;1;0;0;0;0.4
R03420;U010;A2;W1892;C2;medium;2024-03-12;False;16.09;1;0;4;1;1;0;0;0.4
R08462;U010;A2;W0624;C2;high;2024-03-12;True;14.4;2;3;4;1;1;0;0;0.4
R06063;U010;A2;W1277;A1;medium;2024-03-13;False;11.0;1;0;-1;0;0;0;0;0.4
R07090;U010;A2;W1892;C2;medium;2024-03-13;False;17.8;2;1;4;1;1;0;0;0.3
R06563;U010;A2;W0546;B1;medium;2024-03-14;True;8.61;1;0;1;1;0;0;0;0.4
R08061;U010;A2;W1110;B1;medium;2024-03-17;False;12.17;4;12;1;1;1;0;1;0.3
R09906;U010;A2;W1277;A1;medium;2024-03-19;True;6.06;3;6;-1;0;0;0;0;0.4
R06483;U010;A2;W1756;C1;low;2024-03-24;False;13.29;1;0;3;1;1;1;0;0.4
R07921;U010;A2;W1470;B1;medium;2024-03-25;False;11.11;1;0;1;1;0;0;0;0.4
R01919;U010;A2;W0031;C2;low;2024-03-27;False;21.2;1;0;4;1;1;1;0;0.3
R02137;U010;A2;W0537;B2;high;2024-03-29;False;10.56;1;0;2;1;0;0;0;0.3
R05056;U010;A2;W0031;C2;low;2024-03-29;False;14.3;2;2;4;1;1;1;0;0.2
R09277;U010;A2;W1374;C1;high;2024-03-29;True;13.68;1;0;3;1;1;0;0;0.3
R05311;U010;A2;W0031;C2;low;2024-04-04;False;18.4;3;6;4;1;1;1;0;0.3
R03049;U010;A2;W0335;B1;medium;2024-04-08;True;5.93;1;0;1;1;0;0;0;0.3
R04845;U010;A2;W0422;B2;high;2024-04-09;False;12.41;1;0;2;1;1;0;0;0.3
R03271;U010;A2;W0335;B1;medium;2024-04-10;False;12.28;2;2;1;1;1;0;0;0.2
R04176;U010;A2;W1878;A1;high;2024-04-10;True;4.22;1;0;-1;0;0;0;0;0.3
R09009;U010;A2;W1878;A1;high;2024-04-11;True;2.85;2;1;-1;0;0;0;0;0.4
R03675;U010;A2;W1302;B1;low;2024-04-13;False;8.52;1;0;1;1;0;1;0;0.4
R05376;U010;A2;W1121;B1;low;2024-04-13;True;6.72;1;0;1;1;0;1;0;0.5
R04809;U010;A2;W1215;C1;high;2024-04-14;False;14.6;1;0;3;1;1;0;0;0.5
R09972;U010;A2;W1121;B1;low;2024-04-14;True;8.16;2;1;1;1;0;1;0;0.5
R08997;U010;A2;W0159;C2;high;2024-04-17;True;13.69;1;0;4;1;1;0;0;0.6
R05569;U010;A2;W0031;C2;low;2024-04-18;False;18.02;4;14;4;1;1;1;1;0.5
R08952;U010;A2;W0844;A1;low;2024-04-20;True;9.04;1;0;-1;0;0;1;0;0.6
R05463;U010;A2;W0292;C2;medium;2024-04-21;False;19.43;1;0;4;1;1;0;0;0.6
R07044;U010;A2;W0292;C2;medium;2024-04-22;False;19.85;2;1;4;1;1;0;0;0.5
R05058;U010;A2;W0430;A2;low;2024-04-25;False;9.51;1;0;0;0;0;1;0;0.4
R06400;U010;A2;W1202;C1;low;2024-04-25;False;14.82;1;0;3;1;1;1;0;0.4
R07957;U010;A2;W0578;A2;high;2024-04-25;True;7.86;1;0;0;0;0;0;0;0.4
R00316;U010;A2;W0800;A1;high;2024-04-27;False;10.2;1;0;-1;0;0;0;0;0.4
R05814;U010;A2;W0430;A2;low;2024-04-28;True;7.06;2;3;0;0;0;1;0;0.4
R01989;U010;A2;W1338;C1;high;2024-04-29;False;16.82;1;0;3;1;1;0;0;0.3
R00465;U010;A2;W0800;A1;high;2024-04-30;False;6.4;2;3;-1;0;0;0;0;0.3
R03487;U010;A2;W0023;B1;low;2024-04-30;True;8.02;1;0;1;1;0;1;0;0.3
R02776;U010;A2;W1338;C1;high;2024-05-02;False;11.66;2;3;3;1;0;0;0;0.3
R04960;U010;A2;W0023;B1;low;2024-05-03;True;8.04;2;3;1;1;0;1;0;0.4
R00484;U010;A2;W0800;A1;high;2024-05-05;True;5.49;3;5;-1;0;0;0;0;0.5
R06111;U010;A2;W1338;C1;high;2024-05-09;True;10.52;3;7;3;1;0;0;0;0.6
R00863;U010;A2;W0800;A1;high;2024-05-17;False;9.12;4;12;-1;0;0;0;1;0.5
R03846;U010;A2;W0800;A1;high;2024-06-07;True;4.92;5;21;-1;0;0;0;1;0.6
R08531;U011;A2;W1328;A2;medium;2024-01-03;False;7.9;1;0;0;0;0;0;0;0.0
R06360;U011;A2;W1895;A1;high;2024-01-04;True;5.29;1;0;-1;0;0;0;0;0.5
R02023;U011;A2;W1388;B1;medium;2024-01-07;False;10.86;1;0;1;1;0;0;0;0.3333333333333333
R05299;U011;A2;W0547;A2;medium;2024-01-07;True;6.08;1;0;0;0;0;0;0;0.5
R02447;U011;A2;W1388;B1;medium;2024-01-10;True;6.29;2;3;1;1;0;0;0;0.6
R04170;U011;A2;W0591;C2;medium;2024-01-10;False;18.41;1;0;4;1;1;0;0;0.5
R01684;U011;A2;W0624;C2;high;2024-01-12;False;16.14;1;0;4;1;1;0;0;0.42857142857142855
R06227;U011;A2;W0591;C2;medium;2024-01-13;False;14.79;2;3;4;1;1;0;0;0.375
R09434;U011;A2;W1196;C1;medium;2024-01-13;False;13.22;1;0;3;1;1;0;0;0.3333333333333333
R09534;U011;A2;W0398;B2;high;2024-01-13;True;10.24;1;0;2;1;0;0;0;0.4
R06829;U011;A2;W1662;C2;high;2024-01-14;False;16.95;1;0;4;1;1;0;0;0.4
R06760;U011;A2;W0591;C2;medium;2024-01-20;False;15.83;3;7;4;1;1;0;0;0.3
R06845;U011;A2;W1558;A1;high;2024-01-23;False;7.49;1;0;-1;0;0;0;0;0.3
R07499;U011;A2;W1035;C2;medium;2024-01-23;False;16.07;1;0;4;1;1;0;0;0.2
R02867;U011;A2;W1661;B1;high;2024-01-24;True;5.69;1;0;1;1;0;0;0;0.2
R07841;U011;A2;W1035;C2;medium;2024-01-25;False;16.38;2;2;4;1;1;0;0;0.2
R03165;U011;A2;W0560;B1;medium;2024-01-31;False;12.55;1;0;1;1;1;0;0;0.2
R05445;U011;A2;W0126;B2;high;2024-02-02;False;14.84;1;0;2;1;1;0;0;0.2
R02688;U011;A2;W0314;A1;medium;2024-02-03;True;4.88;1;0;-1;0;0;0;0;0.3
R08929;U011;A2;W0591;C2;medium;2024-02-03;False;15.58;4;14;4;1;1;0;1;0.2
R03130;U011;A2;W0314;A1;medium;2024-02-05;True;3.24;2;2;-1;0;0;0;0;0.3
R05630;U011;A2;W0246;A2;low;2024-02-06;True;1.5;1;0;0;0;0;1;0;0.4
R05935;U011;A2;W0645;C2;medium;2024-02-06;False;16.04;1;0;4;1;1;0;0;0.4
R06721;U011;A2;W0228;A2;high;2024-02-07;True;3.88;1;0;0;0;0;0;0;0.5
R01946;U011;A2;W0373;B1;medium;2024-02-10;True;6.03;1;0;1;1;0;0;0;0.5
R01105;U011;A2;W1562;A2;high;2024-02-15;False;9.37;1;0;0;0;0;0;0;0.5
R09074;U011;A2;W1643;B2;high;2024-02-15;False;10.09;1;0;2;1;0;0;0;0.5
R00483;U011;A2;W0639;C1;medium;2024-02-16;False;12.6;1;0;3;1;1;0;0;0.5
R01357;U011;A2;W1562;A2;high;2024-02-16;True;4.77;2;1;0;0;0;0;0;0.5
R01204;U011;A2;W0639;C1;medium;2024-02-18;False;13.54;2;2;3;1;1;0;0;0.5
R07941;U011;A2;W1969;A2;high;2024-02-18;True;4.47;1;0;0;0;0;0;0;0.5
R00850;U011;A2;W0085;A2;medium;2024-02-19;True;3.53;1;0;0;0;0;0;0;0.5
R03508;U011;A2;W1362;C2;low;2024-02-19;False;18.05;1;0;4;1;1;1;0;0.5
R09919;U011;A2;W0889;A2;medium;2024-02-19;True;4.57;1;0;0;0;0;0;0;0.5
R00723;U011;A2;W1830;B2;high;2024-02-20;True;7.96;1;0;2;1;0;0;0;0.5
R08960;U011;A2;W0123;B2;high;2024-02-20;False;12.74;1;0;2;1;1;0;0;0.5
R02840;U011;A2;W1830;B2;high;2024-02-22;False;8.48;2;2;2;1;0;0;0;0.5
R00670;U011;A2;W0219;C2;medium;2024-02-24;False;18.38;1;0;4;1;1;0;0;0.5
R01638;U011;A2;W0389;A1;high;2024-02-27;True;5.27;1;0;-1;0;0;0;0;0.5
R02282;U011;A2;W0219;C2;medium;2024-02-27;False;12.74;2;3;4;1;1;0;0;0.5
R03514;U011;A2;W0343;B1;low;2024-02-28;True;6.19;1;0;1;1;0;1;0;0.5
R06791;U011;A2;W1917;C1;low;2024-02-28;False;16.2;1;0;3;1;1;1;0;0.4
R03189;U011;A2;W1513;C2;high;2024-02-29;False;13.65;1;0;4;1;1;0;0;0.4
R03727;U011;A2;W0389;A1;high;2024-02-29;True;6.18;2;2;-1;0;0;0;0;0.4
R05631;U011;A2;W1513;C2;high;2024-03-03;False;13.37;2;3;4;1;1;0;0;0.3
R00565;U011;A2;W0002;C2;high;2024-03-04;False;16.98;1;0;4;1;1;0;0;0.3
R02797;U011;A2;W0219;C2;medium;2024-03-04;False;15.52;3;6;4;1;1;0;0;0.3
R02815;U011;A2;W0629;C2;medium;2024-03-06;False;15.0;1;0;4;1;1;0;0;0.3
R05568;U011;A2;W0629;C2;medium;2024-03-07;False;14.88;2;1;4;1;1;0;0;0.2
R04371;U011;A2;W1408;C2;high;2024-03-11;True;10.49;1;0;4;1;0;0;0;0.3
R00610;U011;A2;W1164;B2;high;2024-03-14;True;8.81;1;0;2;1;0;0;0;0.3
R02213;U011;A2;W1794;C1;medium;2024-03-14;False;14.58;1;0;3;1;1;0;0;0.3
R04647;U011;A2;W1963;A1;high;2024-03-14;True;4.51;1;0;-1;0;0;0;0;0.4
R01290;U011;A2;W1164;B2;high;2024-03-15;False;13.5;2;1;2;1;1;0;0;0.3
R09770;U011;A2;W0670;B1;medium;2024-03-15;False;9.8;1;0;1;1;0;0;0;0.3
R07000;U011;A2;W1188;A1;high;2024-03-17;False;8.59;1;0;-1;0;0;0;0;0.3
R09897;U011;A2;W0281;C1;low;2024-03-17;False;11.94;1;0;3;1;0;1;0;0.3
R02755;U011;A2;W0624;C2;high;2024-03-20;False;13.73;1;0;4;1;1;0;0;0.3
R05361;U011;A2;W0698;B1;high;2024-03-20;False;8.59;1;0;1;1;0;0;0;0.3
R00060;U011;A2;W1696;A2;high;2024-03-21;False;9.38;1;0;0;0;0;0;0;0.2
R06438;U011;A2;W1238;C1;medium;2024-03-21;True;12.79;1;0;3;1;1;0;0;0.2
R00139;U011;A2;W1696;A2;high;2024-03-22;True;4.65;2;1;0;0;0;0;0;0.3
R06612;U011;A2;W1238;C1;medium;2024-03-22;False;12.47;2;1;3;1;1;0;0;0.2
R06482;U011;A2;W0879;A1;low;2024-03-23;True;5.16;1;0;-1;0;0;1;0;0.3
R01552;U011;A2;W1274;B2;high;2024-03-25;False;12.92;1;0;2;1;1;0;0;0.3
R09424;U011;A2;W0574;B1;medium;2024-03-25;False;10.24;1;0;1;1;0;0;0;0.3
R04770;U011;A2;W0806;B2;low;2024-03-26;False;14.48;1;0;2;1;1;1;0;0.3
R00229;U011;A2;W1696;A2;high;2024-03-27;True;6.95;3;5;0;0;0;0;0;0.4
R03124;U011;A2;W1274;B2;high;2024-03-27;False;15.65;2;2;2;1;1;0;0;0.4
R05307;U011;A2;W0225;C1;high;2024-03-27;False;14.22;1;0;3;1;1;0;0;0.4
R08318;U011;A2;W0806;B2;low;2024-03-27;True;9.09;2;1;2;1;0;1;0;0.4
R07375;U011;A2;W0990;C1;medium;2024-03-29;False;14.0;1;0;3;1;1;0;0;0.3
R07573;U011;A2;W1238;C1;medium;2024-03-29;True;9.45;3;7;3;1;0;0;0;0.4
R04990;U011;A2;W1274;B2;high;2024-04-01;True;7.87;3;5;2;1;0;0;0;0.4
R03488;U011;A2;W1450;C1;medium;2024-04-02;False;12.84;1;0;3;1;1;0;0;0.4
R03575;U011;A2;W1450;C1;medium;2024-04-04;False;13.23;2;2;3;1;1;0;0;0.4
R03949;U011;A2;W1515;B2;high;2024-04-07;False;14.52;1;0;2;1;1;0;0;0.4
R06344;U011;A2;W1130;C2;high;2024-04-07;False;16.84;1;0;4;1;1;0;0;0.3
R07284;U011;A2;W1130;C2;high;2024-04-08;False;17.13;2;1;4;1;1;0;0;0.3
R02111;U011;A2;W0645;C2;medium;2024-04-09;False;14.25;1;0;4;1;1;0;0;0.3
R05010;U011;A2;W1896;A2;low;2024-04-09;True;2.8;1;0;0;0;0;1;0;0.3
R00734;U011;A2;W1696;A2;high;2024-04-10;True;5.55;4;14;0;0;0;0;1;0.4
R01858;U011;A2;W1824;B2;high;2024-04-10;False;15.25;1;0;2;1;1;0;0;0.3
R01639;U011;A2;W0407;A1;high;2024-04-11;True;5.24;1;0;-1;0;0;0;0;0.3
R01828;U011;A2;W0407;A1;high;2024-04-12;True;7.76;2;1;-1;0;0;0;0;0.4
R05031;U011;A2;W1274;B2;high;2024-04-12;False;10.74;4;11;2;1;0;0;1;0.4
R05618;U011;A2;W0645;C2;medium;2024-04-12;False;17.4;2;3;4;1;1;0;0;0.4
R04423;U011;A2;W0786;B1;high;2024-04-14;False;7.88;1;0;1;1;0;0;0;0.4
R01871;U011;A2;W0228;A2;high;2024-04-16;False;10.27;1;0;0;0;0;0;0;0.4
R02250;U011;A2;W1170;B2;high;2024-04-16;True;7.81;1;0;2;1;0;0;0;0.5
R05420;U011;A2;W0292;C2;medium;2024-04-16;False;17.81;1;0;4;1;1;0;0;0.4
R01977;U011;A2;W0407;A1;high;2024-04-17;False;7.47;3;5;-1;0;0;0;0;0.3
R09106;U011;A2;W0409;B1;high;2024-04-18;False;12.36;1;0;1;1;1;0;0;0.3
R04491;U011;A2;W0695;B2;high;2024-04-19;True;10.88;1;0;2;1;0;0;0;0.3
R01945;U011;A2;W0223;C2;low;2024-04-21;False;13.69;1;0;4;1;1;1;0;0.2
R00157;U011;A2;W0920;B1;medium;2024-04-23;True;4.35;1;0;1;1;0;0;0;0.3
R03391;U011;A2;W0223;C2;low;2024-04-24;False;17.14;2;3;4;1;1;1;0;0.3
R00408;U011;A2;W0920;B1;medium;2024-04-26;False;8.12;2;3;1;1;0;0;0;0.3
R02817;U011;A2;W0056;A1;high;2024-04-26;True;4.39;1;0;-1;0;0;0;0;0.4
R09503;U011;A2;W0900;C1;low;2024-04-27;False;17.6;1;0;3;1;1;1;0;0.3
R03321;U011;A2;W0056;A1;high;2024-04-28;True;3.87;2;2;-1;0;0;0;0;0.4
R03270;U011;A2;W0836;A1;high;2024-04-29;True;3.49;1;0;-1;0;0;0;0;0.5
R06170;U011;A2;W0407;A1;high;2024-05-01;True;5.28;4;14;-1;0;0;0;1;0.6
R01358;U011;A2;W0920;B1;medium;2024-05-03;True;5.95;3;7;1;1;0;0;0;0.6
R06999;U011;A2;W0407;A1;high;2024-05-27;False;9.53;5;26;-1;0;0;0;1;0.6
R05965;U012;C2;W1224;C1;high;2024-01-01;True;4.71;1;0;-1;0;0;0;0;1.0
R03980;U012;C2;W1095;A2;high;2024-01-04;True;3.29;1;0;-4;0;0;0;0;1.0
R06816;U012;C2;W1224;C1;high;2024-01-04;True;4.99;2;3;-1;0;0;0;0;1.0
R04201;U012;C2;W0407;A1;high;2024-01-08;True;3.99;1;0;-5;0;0;0;0;1.0
R08589;U012;C2;W1224;C1;high;2024-01-09;True;4.51;3;5;-1;0;0;0;0;1.0
R06764;U012;C2;W0513;C2;low;2024-01-10;False;8.33;1;0;0;0;0;1;0;0.8333333333333334
R07259;U012;C2;W0649;B2;high;2024-01-13;True;7.19;1;0;-2;0;0;0;0;0.8571428571428571
R09307;U012;C2;W0614;C1;high;2024-01-13;True;4.08;1;0;-1;0;0;0;0;0.875
R08012;U012;C2;W0649;B2;high;2024-01-14;True;7.18;2;1;-2;0;0;0;0;0.8888888888888888
R07268;U012;C2;W0284;A1;low;2024-01-15;True;5.45;1;0;-5;0;0;1;0;0.9
R05485;U012;C2;W1017;A1;high;2024-01-16;False;10.46;1;0;-5;0;0;0;0;0.8
R03503;U012;C2;W0104;A2;medium;2024-01-17;True;5.4;1;0;-4;0;0;0;0;0.8
R06571;U012;C2;W0001;C2;high;2024-01-18;False;8.22;1;0;0;0;0;0;0;0.7
R07802;U012;C2;W1404;C1;high;2024-01-18;False;8.96;1;0;-1;0;0;0;0;0.6
R09404;U012;C2;W0284;A1;low;2024-01-18;True;4.35;2;3;-5;0;0;1;0;0.6
R03862;U012;C2;W0370;C2;medium;2024-01-19;True;3.15;1;0;0;0;0;0;0;0.7
R00374;U012;C2;W1125;A2;high;2024-01-22;True;5.24;1;0;-4;0;0;0;0;0.7
R00677;U012;C2;W1125;A2;high;2024-01-23;False;6.89;2;1;-4;0;0;0;0;0.6
R04105;U012;C2;W1125;A2;high;2024-01-28;True;6.25;3;5;-4;0;0;0;0;0.6
R00108;U012;C2;W1071;A1;high;2024-02-02;True;4.71;1;0;-5;0;0;0;0;0.6
R00147;U012;C2;W1071;A1;high;2024-02-04;True;4.03;2;2;-5;0;0;0;0;0.7
R04438;U012;C2;W1173;B1;high;2024-02-05;True;4.55;1;0;-3;0;0;0;0;0.7
R04473;U012;C2;W1125;A2;high;2024-02-08;True;5.93;4;11;-4;0;0;0;1;0.8
R09147;U012;C2;W0885;B2;high;2024-02-08;False;8.07;1;0;-2;0;0;0;0;0.8
R09643;U012;C2;W0858;B1;high;2024-02-08;False;10.09;1;0;-3;0;0;0;0;0.7
R01598;U012;C2;W1071;A1;high;2024-02-09;True;6.98;3;5;-5;0;0;0;0;0.7
R05402;U012;C2;W0477;A1;high;2024-02-14;False;8.73;1;0;-5;0;0;0;0;0.6
R07943;U012;C2;W0319;A2;low;2024-02-15;True;5.68;1;0;-4;0;0;1;0;0.7
R02004;U012;C2;W1071;A1;high;2024-02-19;True;4.57;4;10;-5;0;0;0;1;0.7
R07493;U012;C2;W1252;A2;high;2024-02-20;True;6.84;1;0;-4;0;0;0;0;0.7
R05913;U012;C2;W0685;A2;high;2024-02-24;True;5.01;1;0;-4;0;0;0;0;0.7
R01917;U012;C2;W1661;B1;high;2024-02-25;True;2.67;1;0;-3;0;0;0;0;0.7
R03357;U012;C2;W1661;B1;high;2024-02-27;True;3.35;2;2;-3;0;0;0;0;0.7
R09130;U012;C2;W0509;A2;medium;2024-02-27;True;6.2;1;0;-4;0;0;0;0;0.8
R06862;U012;C2;W0309;C2;high;2024-02-28;False;5.24;1;0;0;0;0;0;0;0.8
R01042;U012;C2;W1441;B1;low;2024-02-29;True;5.08;1;0;-3;0;0;1;0;0.8
R04256;U012;C2;W0697;B2;medium;2024-02-29;False;9.16;1;0;-2;0;0;0;0;0.8
R09417;U012;C2;W0309;C2;high;2024-02-29;True;4.82;2;1;0;0;0;0;0;0.8
R03659;U012;C2;W0058;B2;medium;2024-03-02;True;3.37;1;0;-2;0;0;0;0;0.8
R05986;U012;C2;W0697;B2;medium;2024-03-02;True;5.21;2;2;-2;0;0;0;0;0.8
R01205;U012;C2;W1441;B1;low;2024-03-03;False;8.92;2;3;-3;0;0;1;0;0.7
R01949;U012;C2;W1272;C2;high;2024-03-04;True;3.89;1;0;0;0;0;0;0;0.7
R07870;U012;C2;W0990;C1;medium;2024-03-04;True;4.68;1;0;-1;0;0;0;0;0.7
R05076;U012;C2;W1661;B1;high;2024-03-05;True;1.31;3;7;-3;0;0;0;0;0.7
R06430;U012;C2;W0058;B2;medium;2024-03-05;False;8.05;2;3;-2;0;0;0;0;0.7
R07039;U012;C2;W1125;A2;high;2024-03-07;False;10.3;5;28;-4;0;0;0;1;0.6
R02217;U012;C2;W1441;B1;low;2024-03-08;True;7.69;3;5;-3;0;0;1;0;0.7
R03851;U012;C2;W1029;B1;high;2024-03-08;True;4.94;1;0;-3;0;0;0;0;0.7
R06228;U012;C2;W0697;B2;medium;2024-03-09;True;5.7;3;7;-2;0;0;0;0;0.7
R06538;U012;C2;W1524;A2;high;2024-03-09;True;7.54;1;0;-4;0;0;0;0;0.7
R07137;U012;C2;W1524;A2;high;2024-03-10;True;5.96;2;1;-4;0;0;0;0;0.8
R06046;U012;C2;W1029;B1;high;2024-03-11;True;5.15;2;3;-3;0;0;0;0;0.8
R07348;U012;C2;W0058;B2;medium;2024-03-11;True;4.91;3;6;-2;0;0;0;0;0.8
R02633;U012;C2;W1647;A2;high;2024-03-12;True;5.75;1;0;-4;0;0;0;0;0.8
R07605;U012;C2;W0282;A1;low;2024-03-12;True;6.96;1;0;-5;0;0;1;0;0.9
R05842;U012;C2;W1174;C1;high;2024-03-13;True;6.1;1;0;-1;0;0;0;0;1.0
R02953;U012;C2;W1071;A1;high;2024-03-16;True;4.18;5;26;-5;0;0;0;1;1.0
R06992;U012;C2;W1029;B1;high;2024-03-18;False;6.69;3;7;-3;0;0;0;0;0.9
R07934;U012;C2;W1552;C1;medium;2024-03-19;True;5.16;1;0;-1;0;0;0;0;0.9
R09667;U012;C2;W1661;B1;high;2024-03-19;True;5.75;4;14;-3;0;0;0;1;0.9
R05094;U012;C2;W1441;B1;low;2024-03-20;True;2.89;4;12;-3;0;0;1;1;0.9
R08280;U012;C2;W1072;B2;medium;2024-03-20;True;7.28;1;0;-2;0;0;0;0;0.9
R01719;U012;C2;W1858;C1;high;2024-03-26;True;6.16;1;0;-1;0;0;0;0;0.9
R04011;U012;C2;W1858;C1;high;2024-03-27;True;4.92;2;1;-1;0;0;0;0;0.9
R07544;U012;C2;W0614;C1;high;2024-03-31;True;4.45;1;0;-1;0;0;0;0;0.9
R05665;U012;C2;W1858;C1;high;2024-04-01;True;4.35;3;5;-1;0;0;0;0;0.9
R01712;U012;C2;W0200;B2;high;2024-04-03;True;4.3;1;0;-2;0;0;0;0;0.9
R01192;U012;C2;W0046;B1;high;2024-04-04;False;5.93;1;0;-3;0;0;0;0;0.9
R08750;U012;C2;W0559;A2;medium;2024-04-05;True;8.45;1;0;-4;0;0;0;0;0.9
R01616;U012;C2;W0845;B2;medium;2024-04-06;True;5.01;1;0;-2;0;0;0;0;0.9
R02028;U012;C2;W0200;B2;high;2024-04-06;True;5.91;2;3;-2;0;0;0;0;0.9
R05358;U012;C2;W0962;C2;medium;2024-04-06;False;8.5;1;0;0;0;0;0;0;0.8
R03035;U012;C2;W1848;A2;low;2024-04-07;True;4.53;1;0;-4;0;0;1;0;0.8
R07160;U012;C2;W0845;B2;medium;2024-04-08;True;4.03;2;2;-2;0;0;0;0;0.8
R09109;U012;C2;W0962;C2;medium;2024-04-08;True;5.34;2;2;0;0;0;0;0;0.8
R07940;U012;C2;W1858;C1;high;2024-04-11;True;2.64;4;10;-1;0;0;0;1;0.8
R03758;U012;C2;W1071;A1;high;2024-04-12;False;8.87;6;27;-5;0;0;0;1;0.7
R02923;U012;C2;W0200;B2;high;2024-04-13;True;2.67;3;7;-2;0;0;0;0;0.8
R04534;U012;C2;W0742;B2;medium;2024-04-13;True;4.92;1;0;-2;0;0;0;0;0.8
R05435;U012;C2;W0742;B2;medium;2024-04-16;True;5.82;2;3;-2;0;0;0;0;0.8
R05969;U012;C2;W1441;B1;low;2024-04-17;True;5.07;5;28;-3;0;0;1;1;0.8
R01222;U012;C2;W0337;B2;high;2024-04-18;False;10.6;1;0;-2;0;0;0;0;0.8
R08923;U012;C2;W0741;B2;high;2024-04-18;True;5.13;1;0;-2;0;0;0;0;0.8
R03517;U012;C2;W1776;C1;high;2024-04-19;True;4.82;1;0;-1;0;0;0;0;0.8
R01404;U012;C2;W0337;B2;high;2024-04-21;False;6.91;2;3;-2;0;0;0;0;0.7
R06015;U012;C2;W0742;B2;medium;2024-04-21;True;3.55;3;5;-2;0;0;0;0;0.7
R03090;U012;C2;W1843;C2;high;2024-04-22;True;4.94;1;0;0;0;0;0;0;0.8
R08502;U012;C2;W1113;A2;high;2024-04-23;True;6.28;1;0;-4;0;0;0;0;0.8
R08605;U012;C2;W0353;B1;medium;2024-04-23;True;7.98;1;0;-3;0;0;0;0;0.8
R05421;U012;C2;W1576;A1;low;2024-04-25;True;6.2;1;0;-5;0;0;1;0;0.8
R02176;U012;C2;W0337;B2;high;2024-04-27;True;6.36;3;6;-2;0;0;0;0;0.8
R08380;U012;C2;W0891;B1;medium;2024-04-28;False;10.28;1;0;-3;0;0;0;0;0.8
R09062;U012;C2;W1422;B2;medium;2024-04-28;True;5.46;1;0;-2;0;0;0;0;0.8
R02787;U012;C2;W0337;B2;high;2024-05-08;True;5.85;4;11;-2;0;0;0;1;0.8
R04116;U013;A1;W1903;A2;high;2024-01-01;False;11.34;1;0;1;1;0;0;0;0.0
R09695;U013;A1;W0120;C2;low;2024-01-03;True;14.16;1;0;5;1;1;1;0;0.5
R04941;U013;A1;W0699;B2;low;2024-01-05;False;18.41;1;0;3;1;1;1;0;0.3333333333333333
R05086;U013;A1;W1045;A2;high;2024-01-05;False;10.5;1;0;1;1;0;0;0;0.25
R06503;U013;A1;W1140;C1;low;2024-01-08;False;12.77;1;0;4;1;1;1;0;0.2
R07097;U013;A1;W0751;C2;low;2024-01-10;False;19.56;1;0;5;1;1;1;0;0.16666666666666666
R02030;U013;A1;W1543;B2;medium;2024-01-12;True;8.87;1;0;3;1;0;0;0;0.2857142857142857
R05472;U013;A1;W0239;C2;high;2024-01-14;True;13.05;1;0;5;1;1;0;0;0.375
R00608;U013;A1;W1486;A2;low;2024-01-19;False;11.88;1;0;1;1;0;1;0;0.3333333333333333
R04573;U013;A1;W1486;A2;low;2024-01-20;False;12.04;2;1;1;1;1;1;0;0.3
R04461;U013;A1;W1571;A1;medium;2024-01-21;False;7.15;1;0;0;0;0;0;0;0.3
R05594;U013;A1;W1333;A1;high;2024-01-21;False;10.57;1;0;0;0;0;0;0;0.2
R05735;U013;A1;W1608;C2;high;2024-01-21;False;17.41;1;0;5;1;1;0;0;0.2
R00950;U013;A1;W0151;A1;high;2024-01-22;True;7.19;1;0;0;0;0;0;0;0.3
R08394;U013;A1;W1608;C2;high;2024-01-22;False;16.41;2;1;5;1;1;0;0;0.3
R07426;U013;A1;W1333;A1;high;2024-01-23;True;6.0;2;2;0;0;0;0;0;0.4
R08515;U013;A1;W0722;C1;high;2024-01-23;True;12.27;1;0;4;1;1;0;0;0.4
R05357;U013;A1;W1559;A1;medium;2024-01-24;True;3.38;1;0;0;0;0;0;0;0.4
R04144;U013;A1;W1228;A2;low;2024-01-25;False;9.38;1;0;1;1;0;1;0;0.4
R05215;U013;A1;W0151;A1;high;2024-01-25;True;5.03;2;3;0;0;0;0;0;0.5
R08450;U013;A1;W1228;A2;low;2024-01-27;False;12.47;2;2;1;1;1;1;0;0.5
R07662;U013;A1;W1461;B2;medium;2024-01-28;False;14.88;1;0;3;1;1;0;0;0.5
R09408;U013;A1;W1257;B2;high;2024-01-28;True;9.97;1;0;3;1;0;0;0;0.6
R04605;U013;A1;W1918;A2;high;2024-01-30;False;10.94;1;0;1;1;0;0;0;0.5
